iter,loss,mask-enc,mask-pred,time (ms)
2140,0.00005,96.00000,24.00000,80
2141,0.00007,113.00000,20.00000,91
2142,0.00134,114.00000,20.00000,90
2143,0.00119,119.00000,20.00000,93
2144,0.00120,119.00000,20.00000,92
2145,0.00316,113.00000,20.00000,112
2146,0.00093,112.00000,20.00000,105
2147,0.00126,106.00000,20.00000,89
2148,0.00048,111.00000,20.00000,95
2149,0.01189,113.00000,20.00000,94
2150,0.00733,117.00000,20.00000,94
2151,0.00376,114.00000,20.00000,92
2152,0.00113,111.00000,20.00000,96
2153,0.00114,94.00000,24.00000,80
2154,0.00022,118.00000,20.00000,97
2155,0.00028,119.00000,20.00000,95
2156,0.00124,135.00000,16.00000,106
2157,0.00021,114.00000,20.00000,93
2158,0.00046,114.00000,20.00000,91
2159,0.00091,107.00000,24.00000,92
2160,0.00037,97.00000,24.00000,84
2161,0.00078,115.00000,20.00000,112
2162,0.01998,92.00000,24.00000,82
2163,0.00027,99.00000,24.00000,85
2164,0.00017,112.00000,20.00000,88
2165,0.00070,119.00000,20.00000,96
2166,0.00105,112.00000,20.00000,91
2167,0.00188,117.00000,20.00000,95
2168,0.00122,112.00000,20.00000,94
2169,0.00041,113.00000,20.00000,93
2170,0.00016,115.00000,20.00000,93
2171,0.00354,114.00000,20.00000,93
2172,0.00014,100.00000,24.00000,89
2173,0.00269,113.00000,20.00000,94
2174,0.00079,114.00000,20.00000,91
2175,0.00246,119.00000,20.00000,95
2176,0.00047,114.00000,20.00000,92
2177,0.00107,94.00000,24.00000,94
2178,0.00205,109.00000,20.00000,94
2179,0.00030,108.00000,20.00000,92
2180,0.00088,97.00000,24.00000,82
2181,0.00074,97.00000,24.00000,84
2182,0.00013,94.00000,24.00000,82
2183,0.00011,112.00000,20.00000,95
2184,0.00210,113.00000,20.00000,92
2185,0.00278,116.00000,20.00000,90
2186,0.00108,99.00000,24.00000,85
2187,0.00136,114.00000,20.00000,92
2188,0.00198,106.00000,20.00000,88
2189,0.00014,112.00000,20.00000,89
2190,0.00178,109.00000,20.00000,90
2191,0.00093,116.00000,20.00000,92
2192,0.00158,111.00000,20.00000,92
2193,0.00334,95.00000,24.00000,95
2194,0.00032,107.00000,20.00000,87
2195,0.00139,109.00000,20.00000,92
2196,0.00519,117.00000,20.00000,92
2197,0.00074,114.00000,20.00000,111
2198,0.00044,113.00000,20.00000,90
2199,0.00022,106.00000,20.00000,90
2200,0.00264,115.00000,20.00000,95
2201,0.00213,112.00000,20.00000,91
2202,0.00060,92.00000,24.00000,92
2203,0.00062,115.00000,20.00000,94
2204,0.00280,113.00000,20.00000,91
2205,0.00045,114.00000,20.00000,92
2206,0.00044,129.00000,16.00000,101
2207,0.00118,114.00000,20.00000,91
2208,0.00322,115.00000,20.00000,92
2209,0.00004,113.00000,20.00000,110
2210,0.00008,113.00000,20.00000,100
2211,0.00006,90.00000,24.00000,80
2212,0.00004,115.00000,20.00000,105
2213,0.00006,117.00000,20.00000,98
2214,0.00006,111.00000,20.00000,92
2215,0.00055,119.00000,20.00000,96
2216,0.00005,111.00000,20.00000,95
2217,0.00019,116.00000,20.00000,98
2218,0.00005,116.00000,20.00000,91
2219,0.00098,93.00000,24.00000,82
2220,0.00005,96.00000,24.00000,83
2221,0.00030,102.00000,24.00000,86
2222,0.00060,118.00000,20.00000,94
2223,0.00006,114.00000,20.00000,90
2224,0.00077,114.00000,20.00000,92
2225,0.00494,131.00000,16.00000,117
2226,0.00261,114.00000,20.00000,98
2227,0.00313,131.00000,16.00000,100
2228,0.00028,111.00000,20.00000,91
2229,0.00473,112.00000,20.00000,89
2230,0.00125,94.00000,24.00000,80
2231,0.00065,116.00000,20.00000,92
2232,0.00098,92.00000,24.00000,81
2233,0.00134,94.00000,24.00000,81
2234,0.00395,115.00000,20.00000,93
2235,0.00053,115.00000,20.00000,94
2236,0.00046,95.00000,24.00000,83
2237,0.00056,110.00000,20.00000,87
2238,0.00024,113.00000,20.00000,91
2239,0.00230,98.00000,24.00000,83
2240,0.00106,94.00000,24.00000,81
2241,0.00009,114.00000,20.00000,105
2242,0.00007,111.00000,20.00000,106
2243,0.00020,105.00000,20.00000,87
2244,0.00010,110.00000,20.00000,91
2245,0.01699,105.00000,20.00000,85
2246,0.00007,112.00000,20.00000,90
2247,0.00059,103.00000,24.00000,88
2248,0.00010,133.00000,16.00000,102
2249,0.00116,113.00000,20.00000,97
2250,0.00062,110.00000,20.00000,90
2251,0.00014,113.00000,20.00000,92
2252,0.00015,95.00000,24.00000,84
2253,0.00126,90.00000,24.00000,82
2254,0.00082,115.00000,20.00000,96
2255,0.00055,84.00000,24.00000,77
2256,0.00067,100.00000,24.00000,83
2257,0.00139,116.00000,20.00000,113
2258,0.00002,113.00000,20.00000,106
2259,0.00010,97.00000,24.00000,91
2260,0.00014,113.00000,20.00000,91
2261,0.00014,102.00000,24.00000,88
2262,0.00121,133.00000,16.00000,102
2263,0.00055,114.00000,20.00000,92
2264,0.00465,112.00000,20.00000,89
2265,0.00010,114.00000,20.00000,95
2266,0.00146,97.00000,24.00000,82
2267,0.00004,110.00000,20.00000,89
2268,0.00118,108.00000,20.00000,86
2269,0.00009,111.00000,20.00000,90
2270,0.00153,110.00000,20.00000,89
2271,0.00887,113.00000,20.00000,91
2272,0.00101,116.00000,20.00000,91
2273,0.00005,132.00000,16.00000,125
2274,0.00140,130.00000,16.00000,118
2275,0.00053,115.00000,20.00000,100
2276,0.00086,101.00000,24.00000,87
2277,0.00028,116.00000,20.00000,98
2278,0.00077,114.00000,20.00000,94
2279,0.00133,120.00000,20.00000,92
2280,0.00002,113.00000,20.00000,90
2281,0.00168,116.00000,20.00000,92
2282,0.00003,132.00000,16.00000,100
2283,0.00189,118.00000,20.00000,99
2284,0.00190,112.00000,20.00000,88
2285,0.00083,116.00000,20.00000,89
2286,0.00003,118.00000,20.00000,92
2287,0.00003,111.00000,20.00000,91
2288,0.00020,95.00000,24.00000,82
2289,0.00035,91.00000,24.00000,92
2290,0.00011,117.00000,20.00000,104
2291,0.00267,117.00000,20.00000,92
2292,0.00016,116.00000,20.00000,96
2293,0.00157,114.00000,20.00000,90
2294,0.00063,110.00000,20.00000,89
2295,0.00028,115.00000,20.00000,96
2296,0.00094,112.00000,20.00000,90
2297,0.00003,112.00000,20.00000,89
2298,0.00011,118.00000,20.00000,94
2299,0.00729,97.00000,24.00000,83
2300,0.00665,112.00000,20.00000,89
2301,0.00132,120.00000,20.00000,94
2302,0.00010,117.00000,20.00000,93
2303,0.00060,115.00000,20.00000,93
2304,0.00002,109.00000,20.00000,88
2305,0.00089,90.00000,24.00000,94
2306,0.00004,117.00000,20.00000,107
2307,0.00005,102.00000,24.00000,84
2308,0.00003,132.00000,16.00000,98
2309,0.00156,96.00000,24.00000,82
2310,0.00005,111.00000,20.00000,89
2311,0.00101,112.00000,20.00000,88
2312,0.00003,132.00000,16.00000,98
2313,0.00003,98.00000,24.00000,81
2314,0.00049,117.00000,20.00000,91
2315,0.00002,114.00000,20.00000,90
2316,0.00002,120.00000,20.00000,92
2317,0.00004,113.00000,20.00000,90
2318,0.00003,112.00000,20.00000,86
2319,0.00002,99.00000,24.00000,81
2320,0.00060,110.00000,20.00000,88
2321,0.00004,102.00000,24.00000,99
2322,0.00006,111.00000,20.00000,131
2323,0.00003,96.00000,24.00000,82
2324,0.00004,108.00000,20.00000,86
2325,0.00091,117.00000,20.00000,93
2326,0.00006,115.00000,20.00000,92
2327,0.00005,114.00000,20.00000,91
2328,0.00005,133.00000,16.00000,102
2329,0.00004,116.00000,20.00000,91
2330,0.00004,136.00000,16.00000,100
2331,0.00004,118.00000,20.00000,93
2332,0.00005,93.00000,24.00000,80
2333,0.00003,100.00000,24.00000,83
2334,0.00047,115.00000,20.00000,93
2335,0.00005,109.00000,20.00000,91
2336,0.00004,109.00000,20.00000,90
2337,0.00006,110.00000,20.00000,102
2338,0.00003,90.00000,24.00000,79
2339,0.00001,115.00000,20.00000,91
2340,0.00002,114.00000,20.00000,90
2341,0.00003,100.00000,24.00000,84
2342,0.00002,113.00000,20.00000,90
2343,0.00002,113.00000,20.00000,91
2344,0.00002,115.00000,20.00000,92
2345,0.00002,105.00000,20.00000,84
2346,0.00001,114.00000,20.00000,88
2347,0.00002,108.00000,20.00000,84
2348,0.00058,91.00000,24.00000,79
2349,0.00003,107.00000,20.00000,85
2350,0.00001,110.00000,20.00000,88
2351,0.00004,113.00000,20.00000,92
2352,0.00046,94.00000,24.00000,81
2353,0.00161,117.00000,20.00000,110
2354,0.00046,115.00000,20.00000,103
2355,0.00056,111.00000,20.00000,89
2356,0.00051,111.00000,20.00000,90
2357,0.00002,131.00000,16.00000,100
2358,0.00003,99.00000,24.00000,83
2359,0.00003,113.00000,20.00000,91
2360,0.00096,99.00000,24.00000,84
2361,0.00036,112.00000,20.00000,88
2362,0.00005,99.00000,24.00000,86
2363,0.00002,113.00000,20.00000,89
2364,0.00016,100.00000,24.00000,83
2365,0.00015,102.00000,24.00000,84
2366,0.00003,116.00000,20.00000,88
2367,0.00027,97.00000,24.00000,82
2368,0.00052,115.00000,20.00000,90
2369,0.00011,131.00000,16.00000,117
2370,0.00079,116.00000,20.00000,95
2371,0.00009,111.00000,20.00000,89
2372,0.00024,113.00000,20.00000,91
2373,0.00004,91.00000,24.00000,80
2374,0.00002,110.00000,20.00000,88
2375,0.00004,117.00000,20.00000,94
2376,0.00003,93.00000,24.00000,82
2377,0.00032,103.00000,24.00000,86
2378,0.00249,114.00000,20.00000,91
2379,0.00009,111.00000,20.00000,91
2380,0.00006,113.00000,20.00000,92
2381,0.00009,118.00000,20.00000,93
2382,0.00003,116.00000,20.00000,89
2383,0.00003,99.00000,24.00000,84
2384,0.00037,118.00000,20.00000,92
2385,0.00001,106.00000,20.00000,100
2386,0.00010,114.00000,20.00000,103
2387,0.00057,117.00000,20.00000,104
2388,0.00099,114.00000,20.00000,90
2389,0.00044,116.00000,20.00000,91
2390,0.00004,121.00000,20.00000,95
2391,0.00003,132.00000,16.00000,99
2392,0.00097,88.00000,24.00000,78
2393,0.00002,107.00000,20.00000,86
2394,0.00013,95.00000,24.00000,84
2395,0.00013,99.00000,24.00000,84
2396,0.00007,118.00000,20.00000,92
2397,0.00011,114.00000,20.00000,89
2398,0.00065,97.00000,24.00000,81
2399,0.00007,117.00000,20.00000,92
2400,0.00126,112.00000,20.00000,87
2401,0.00008,114.00000,20.00000,105
2402,0.00056,113.00000,20.00000,102
2403,0.00003,112.00000,20.00000,88
2404,0.00016,110.00000,20.00000,89
2405,0.00036,97.00000,24.00000,83
2406,0.00009,118.00000,20.00000,101
2407,0.00246,94.00000,24.00000,84
2408,0.00024,114.00000,20.00000,92
2409,0.00012,109.00000,20.00000,88
2410,0.00003,102.00000,24.00000,87
2411,0.00053,110.00000,20.00000,91
2412,0.00005,115.00000,20.00000,91
2413,0.00002,117.00000,20.00000,93
2414,0.00010,112.00000,20.00000,86
2415,0.00068,112.00000,20.00000,88
2416,0.00054,111.00000,20.00000,89
2417,0.00101,114.00000,20.00000,105
2418,0.00059,117.00000,20.00000,97
2419,0.00053,108.00000,20.00000,98
2420,0.00023,99.00000,24.00000,83
2421,0.00003,116.00000,20.00000,92
2422,0.00004,116.00000,20.00000,94
2423,0.00033,99.00000,24.00000,85
2424,0.00082,111.00000,20.00000,91
2425,0.00287,96.00000,24.00000,79
2426,0.00008,98.00000,24.00000,124
2427,0.00006,116.00000,20.00000,90
2428,0.00514,109.00000,20.00000,88
2429,0.00005,114.00000,20.00000,92
2430,0.00139,116.00000,20.00000,90
2431,0.00011,114.00000,20.00000,89
2432,0.00035,114.00000,20.00000,89
2433,0.00084,116.00000,20.00000,115
2434,0.00079,129.00000,16.00000,101
2435,0.00002,108.00000,20.00000,86
2436,0.00087,114.00000,20.00000,91
2437,0.00045,109.00000,20.00000,87
2438,0.00003,112.00000,20.00000,88
2439,0.00011,109.00000,20.00000,90
2440,0.00065,116.00000,20.00000,94
2441,0.00008,111.00000,20.00000,89
2442,0.00057,118.00000,20.00000,92
2443,0.00005,115.00000,20.00000,90
2444,0.00001,81.00000,24.00000,76
2445,0.00003,97.00000,24.00000,82
2446,0.00009,109.00000,20.00000,88
2447,0.00092,100.00000,24.00000,83
2448,0.00017,116.00000,20.00000,88
2449,0.00003,105.00000,20.00000,100
2450,0.00054,113.00000,20.00000,98
2451,0.00010,115.00000,20.00000,101
2452,0.00008,117.00000,20.00000,94
2453,0.00280,105.00000,20.00000,87
2454,0.00006,106.00000,20.00000,86
2455,0.00005,116.00000,20.00000,92
2456,0.00291,112.00000,20.00000,116
2457,0.00009,111.00000,20.00000,95
2458,0.00036,99.00000,24.00000,87
2459,0.00004,114.00000,20.00000,94
2460,0.00022,118.00000,20.00000,95
2461,0.00045,115.00000,20.00000,95
2462,0.00051,109.00000,20.00000,95
2463,0.00077,95.00000,24.00000,81
2464,0.00085,117.00000,20.00000,93
2465,0.00023,116.00000,20.00000,105
2466,0.00013,116.00000,20.00000,105
2467,0.00007,108.00000,20.00000,88
2468,0.00219,100.00000,24.00000,85
2469,0.00004,113.00000,20.00000,89
2470,0.00005,100.00000,24.00000,84
2471,0.00043,116.00000,20.00000,90
2472,0.00040,111.00000,20.00000,89
2473,0.00003,92.00000,24.00000,80
2474,0.00047,95.00000,24.00000,82
2475,0.00005,119.00000,20.00000,94
2476,0.00013,110.00000,20.00000,90
2477,0.00276,117.00000,20.00000,93
2478,0.00011,109.00000,20.00000,90
2479,0.00043,135.00000,16.00000,108
2480,0.00028,110.00000,20.00000,89
2481,0.00008,113.00000,20.00000,105
2482,0.00036,118.00000,20.00000,104
2483,0.00053,113.00000,20.00000,90
2484,0.00013,115.00000,20.00000,92
2485,0.00073,103.00000,24.00000,86
2486,0.00127,106.00000,20.00000,85
2487,0.00003,133.00000,16.00000,102
2488,0.00002,134.00000,16.00000,101
2489,0.00014,105.00000,20.00000,86
2490,0.00004,115.00000,20.00000,93
2491,0.00145,117.00000,20.00000,92
2492,0.00008,101.00000,24.00000,84
2493,0.00004,97.00000,24.00000,84
2494,0.00010,111.00000,20.00000,92
2495,0.00003,97.00000,24.00000,84
2496,0.00074,115.00000,20.00000,94
2497,0.00007,95.00000,24.00000,97
2498,0.00009,111.00000,20.00000,104
2499,0.00221,110.00000,20.00000,94
2500,0.00027,110.00000,20.00000,92
2501,0.00040,122.00000,20.00000,96
2502,0.00006,112.00000,20.00000,94
2503,0.00133,115.00000,20.00000,94
2504,0.00064,109.00000,20.00000,91
2505,0.00105,133.00000,16.00000,102
2506,0.00005,133.00000,16.00000,101
2507,0.00007,113.00000,20.00000,91
2508,0.00734,113.00000,20.00000,92
2509,0.00102,110.00000,20.00000,89
2510,0.00126,111.00000,20.00000,90
2511,0.00158,99.00000,24.00000,84
2512,0.00058,96.00000,24.00000,82
2513,0.00005,115.00000,20.00000,120
2514,0.00006,113.00000,20.00000,106
2515,0.00010,102.00000,24.00000,90
2516,0.00005,110.00000,20.00000,89
2517,0.00006,113.00000,20.00000,91
2518,0.00093,133.00000,16.00000,102
2519,0.00010,93.00000,24.00000,81
2520,0.00018,103.00000,24.00000,84
2521,0.00021,119.00000,20.00000,94
2522,0.00005,115.00000,20.00000,92
2523,0.00041,114.00000,20.00000,91
2524,0.00109,113.00000,20.00000,93
2525,0.00013,116.00000,20.00000,89
2526,0.00044,112.00000,20.00000,89
2527,0.00081,99.00000,24.00000,83
2528,0.00009,111.00000,20.00000,91
2529,0.00089,94.00000,24.00000,93
2530,0.00005,114.00000,20.00000,102
2531,0.00565,102.00000,24.00000,84
2532,0.00034,113.00000,20.00000,92
2533,0.00046,112.00000,20.00000,87
2534,0.00002,107.00000,20.00000,87
2535,0.00065,89.00000,24.00000,78
2536,0.00005,107.00000,20.00000,87
2537,0.00008,98.00000,24.00000,83
2538,0.00002,94.00000,24.00000,81
2539,0.00089,117.00000,20.00000,94
2540,0.00053,93.00000,24.00000,81
2541,0.00147,115.00000,20.00000,97
2542,0.00013,118.00000,20.00000,93
2543,0.00006,96.00000,24.00000,80
2544,0.00011,115.00000,20.00000,92
2545,0.00008,91.00000,24.00000,93
2546,0.00004,112.00000,20.00000,95
2547,0.00163,115.00000,20.00000,95
2548,0.00014,112.00000,20.00000,88
2549,0.00010,113.00000,20.00000,90
2550,0.00007,112.00000,20.00000,89
2551,0.00009,105.00000,20.00000,102
2552,0.00008,112.00000,20.00000,88
2553,0.00002,113.00000,20.00000,92
2554,0.00427,94.00000,24.00000,81
2555,0.00004,115.00000,20.00000,92
2556,0.00065,93.00000,24.00000,80
2557,0.00088,117.00000,20.00000,93
2558,0.00002,108.00000,20.00000,86
2559,0.00005,115.00000,20.00000,91
2560,0.00004,101.00000,24.00000,85
2561,0.00004,93.00000,24.00000,93
2562,0.00005,113.00000,20.00000,102
2563,0.00003,115.00000,20.00000,102
2564,0.00002,118.00000,20.00000,91
2565,0.00003,119.00000,20.00000,94
2566,0.00004,113.00000,20.00000,91
2567,0.00002,116.00000,20.00000,90
2568,0.00002,116.00000,20.00000,91
2569,0.00003,135.00000,16.00000,102
2570,0.00001,136.00000,16.00000,98
2571,0.00002,112.00000,20.00000,89
2572,0.00003,112.00000,20.00000,88
2573,0.00002,111.00000,20.00000,91
2574,0.00003,108.00000,20.00000,86
2575,0.00003,102.00000,24.00000,85
2576,0.00002,113.00000,20.00000,92
2577,0.00002,108.00000,20.00000,111
2578,0.00068,105.00000,20.00000,89
2579,0.00002,117.00000,20.00000,98
2580,0.00003,129.00000,16.00000,100
2581,0.00005,116.00000,20.00000,92
2582,0.00002,87.00000,24.00000,78
2583,0.00010,119.00000,20.00000,93
2584,0.00002,114.00000,20.00000,91
2585,0.00043,121.00000,20.00000,96
2586,0.00041,129.00000,16.00000,101
2587,0.00002,98.00000,24.00000,83
2588,0.00002,113.00000,20.00000,91
2589,0.00032,91.00000,24.00000,81
2590,0.00134,109.00000,20.00000,90
2591,0.00006,95.00000,24.00000,85
2592,0.00004,118.00000,20.00000,91
2593,0.00049,117.00000,20.00000,111
2594,0.00010,112.00000,20.00000,131
2595,0.00092,132.00000,16.00000,99
2596,0.00081,116.00000,20.00000,90
2597,0.00014,112.00000,20.00000,89
2598,0.00011,96.00000,24.00000,80
2599,0.00012,104.00000,24.00000,86
2600,0.00013,113.00000,20.00000,92
2601,0.00017,100.00000,24.00000,85
2602,0.00302,116.00000,20.00000,91
2603,0.00014,115.00000,20.00000,93
2604,0.00015,132.00000,16.00000,99
2605,0.00010,109.00000,20.00000,90
2606,0.00024,97.00000,24.00000,83
2607,0.00079,93.00000,24.00000,80
2608,0.00006,105.00000,20.00000,85
2609,0.00154,102.00000,24.00000,99
2610,0.00091,96.00000,24.00000,94
2611,0.00005,98.00000,24.00000,84
2612,0.00045,114.00000,20.00000,92
2613,0.00120,94.00000,24.00000,79
2614,0.00021,115.00000,20.00000,94
2615,0.00200,108.00000,20.00000,86
2616,0.00010,118.00000,20.00000,91
2617,0.00007,94.00000,24.00000,81
2618,0.00038,115.00000,20.00000,92
2619,0.00090,110.00000,20.00000,88
2620,0.00004,112.00000,20.00000,89
2621,0.00065,118.00000,20.00000,92
2622,0.00234,116.00000,20.00000,92
2623,0.00005,105.00000,24.00000,89
2624,0.00003,93.00000,24.00000,80
2625,0.00094,116.00000,20.00000,105
2626,0.00006,112.00000,20.00000,100
2627,0.00042,114.00000,20.00000,100
2628,0.00138,116.00000,20.00000,88
2629,0.00014,113.00000,20.00000,91
2630,0.00057,112.00000,20.00000,87
2631,0.00238,115.00000,20.00000,91
2632,0.00056,112.00000,20.00000,86
2633,0.00040,110.00000,20.00000,88
2634,0.00010,111.00000,20.00000,89
2635,0.00018,92.00000,24.00000,81
2636,0.00067,94.00000,24.00000,79
2637,0.00006,89.00000,24.00000,78
2638,0.00007,112.00000,20.00000,89
2639,0.00046,95.00000,24.00000,82
2640,0.00018,98.00000,24.00000,82
2641,0.00022,115.00000,20.00000,109
2642,0.00004,99.00000,24.00000,88
2643,0.00002,110.00000,20.00000,88
2644,0.00006,94.00000,24.00000,79
2645,0.00003,113.00000,20.00000,90
2646,0.00003,114.00000,20.00000,89
2647,0.00043,118.00000,20.00000,91
2648,0.00053,107.00000,20.00000,86
2649,0.00005,109.00000,20.00000,87
2650,0.00005,113.00000,20.00000,91
2651,0.00104,113.00000,20.00000,90
2652,0.00003,131.00000,16.00000,98
2653,0.00003,115.00000,20.00000,92
2654,0.00043,103.00000,24.00000,84
2655,0.00077,118.00000,20.00000,92
2656,0.00152,112.00000,20.00000,88
2657,0.00058,115.00000,20.00000,107
2658,0.00004,117.00000,20.00000,103
2659,0.00003,108.00000,20.00000,93
2660,0.00004,97.00000,24.00000,102
2661,0.00123,111.00000,20.00000,89
2662,0.00008,116.00000,20.00000,89
2663,0.00010,132.00000,16.00000,98
2664,0.00003,92.00000,24.00000,79
2665,0.00005,97.00000,24.00000,82
2666,0.00027,107.00000,20.00000,86
2667,0.00003,117.00000,20.00000,92
2668,0.00161,100.00000,24.00000,83
2669,0.00073,111.00000,20.00000,89
2670,0.00009,110.00000,20.00000,87
2671,0.00003,101.00000,24.00000,83
2672,0.00069,119.00000,20.00000,93
2673,0.00052,113.00000,20.00000,117
2674,0.00155,114.00000,20.00000,105
2675,0.00117,115.00000,20.00000,90
2676,0.00017,109.00000,20.00000,88
2677,0.00054,89.00000,24.00000,78
2678,0.00051,113.00000,20.00000,91
2679,0.00092,112.00000,20.00000,87
2680,0.00009,112.00000,20.00000,88
2681,0.00009,117.00000,20.00000,91
2682,0.00054,97.00000,24.00000,84
2683,0.00129,113.00000,20.00000,91
2684,0.00003,116.00000,20.00000,89
2685,0.00002,115.00000,20.00000,91
2686,0.00048,93.00000,24.00000,79
2687,0.00085,112.00000,20.00000,87
2688,0.00005,116.00000,20.00000,89
2689,0.00005,117.00000,20.00000,104
2690,0.00002,109.00000,20.00000,103
2691,0.00002,117.00000,20.00000,98
2692,0.00003,101.00000,24.00000,86
2693,0.00003,114.00000,20.00000,93
2694,0.00003,93.00000,24.00000,81
2695,0.00001,113.00000,20.00000,93
2696,0.00002,98.00000,24.00000,84
2697,0.00002,118.00000,20.00000,92
2698,0.00001,108.00000,20.00000,85
2699,0.00001,112.00000,20.00000,89
2700,0.00002,113.00000,20.00000,92
2701,0.00002,111.00000,20.00000,91
2702,0.00001,114.00000,20.00000,89
2703,0.00001,117.00000,20.00000,93
2704,0.00001,113.00000,20.00000,91
2705,0.00004,98.00000,24.00000,96
2706,0.00005,114.00000,20.00000,101
2707,0.00005,102.00000,24.00000,84
2708,0.00004,115.00000,20.00000,90
2709,0.00005,134.00000,16.00000,108
2710,0.00004,116.00000,20.00000,88
2711,0.00006,115.00000,20.00000,91
2712,0.00008,112.00000,20.00000,87
2713,0.00005,100.00000,24.00000,83
2714,0.00004,107.00000,20.00000,84
2715,0.00007,133.00000,16.00000,101
2716,0.00005,117.00000,20.00000,93
2717,0.00005,114.00000,20.00000,88
2718,0.00002,133.00000,16.00000,100
2719,0.00006,105.00000,20.00000,85
2720,0.00005,133.00000,16.00000,102
2721,0.00007,112.00000,20.00000,102
2722,0.00004,93.00000,24.00000,91
2723,0.00052,96.00000,24.00000,82
2724,0.00037,106.00000,24.00000,85
2725,0.00009,113.00000,20.00000,91
2726,0.00145,110.00000,20.00000,95
2727,0.00044,117.00000,20.00000,95
2728,0.00046,114.00000,20.00000,93
2729,0.00005,111.00000,20.00000,90
2730,0.00113,110.00000,20.00000,90
2731,0.01432,97.00000,24.00000,83
2732,0.00110,112.00000,20.00000,88
2733,0.00010,113.00000,20.00000,91
2734,0.00120,109.00000,20.00000,89
2735,0.00006,91.00000,24.00000,80
2736,0.00057,107.00000,20.00000,85
2737,0.00004,114.00000,20.00000,107
2738,0.00150,109.00000,20.00000,101
2739,0.00004,108.00000,20.00000,88
2740,0.00005,98.00000,24.00000,82
2741,0.00122,115.00000,20.00000,96
2742,0.00004,105.00000,20.00000,86
2743,0.00111,96.00000,24.00000,78
2744,0.00006,115.00000,20.00000,91
2745,0.00048,109.00000,20.00000,87
2746,0.00004,116.00000,20.00000,90
2747,0.00102,113.00000,20.00000,90
2748,0.00021,99.00000,24.00000,85
2749,0.00004,92.00000,24.00000,79
2750,0.00129,115.00000,20.00000,93
2751,0.00087,110.00000,20.00000,88
2752,0.00005,92.00000,24.00000,80
2753,0.00331,113.00000,20.00000,109
2754,0.00006,108.00000,20.00000,97
2755,0.00006,97.00000,24.00000,84
2756,0.00045,101.00000,24.00000,84
2757,0.00020,116.00000,20.00000,90
2758,0.00002,99.00000,24.00000,82
2759,0.00039,117.00000,20.00000,92
2760,0.00002,135.00000,16.00000,102
2761,0.00049,94.00000,24.00000,82
2762,0.00039,97.00000,24.00000,82
2763,0.00056,113.00000,20.00000,90
2764,0.00006,95.00000,24.00000,79
2765,0.00102,101.00000,24.00000,83
2766,0.00005,114.00000,20.00000,89
2767,0.00044,105.00000,20.00000,120
2768,0.00006,117.00000,20.00000,94
2769,0.00003,115.00000,20.00000,108
2770,0.00039,111.00000,20.00000,103
2771,0.00004,112.00000,20.00000,94
2772,0.00004,93.00000,24.00000,81
2773,0.00002,97.00000,24.00000,83
2774,0.00042,108.00000,20.00000,101
2775,0.00002,116.00000,20.00000,91
2776,0.00017,114.00000,20.00000,91
2777,0.00002,117.00000,20.00000,94
2778,0.00005,113.00000,20.00000,95
2779,0.00003,115.00000,20.00000,91
2780,0.00164,114.00000,20.00000,89
2781,0.00096,114.00000,20.00000,90
2782,0.00035,108.00000,20.00000,85
2783,0.00022,116.00000,20.00000,90
2784,0.00047,115.00000,20.00000,90
2785,0.00033,109.00000,20.00000,105
2786,0.00003,97.00000,24.00000,88
2787,0.00318,117.00000,20.00000,101
2788,0.00016,111.00000,20.00000,96
2789,0.00106,99.00000,24.00000,82
2790,0.00019,117.00000,20.00000,94
2791,0.00097,120.00000,20.00000,93
2792,0.00002,115.00000,20.00000,92
2793,0.00003,115.00000,20.00000,93
2794,0.00004,101.00000,24.00000,86
2795,0.00003,116.00000,20.00000,89
2796,0.00092,89.00000,24.00000,79
2797,0.00057,116.00000,20.00000,89
2798,0.00068,111.00000,20.00000,90
2799,0.00107,117.00000,20.00000,93
2800,0.00058,133.00000,16.00000,100
2801,0.00005,120.00000,20.00000,108
2802,0.00006,98.00000,24.00000,92
2803,0.00007,113.00000,20.00000,91
2804,0.00004,95.00000,24.00000,88
2805,0.00006,112.00000,20.00000,87
2806,0.00006,97.00000,24.00000,84
2807,0.00004,107.00000,20.00000,87
2808,0.00006,113.00000,20.00000,91
2809,0.00007,96.00000,24.00000,84
2810,0.00005,114.00000,20.00000,90
2811,0.00010,113.00000,20.00000,93
2812,0.00005,113.00000,20.00000,92
2813,0.00032,110.00000,20.00000,88
2814,0.00004,85.00000,24.00000,78
2815,0.00006,110.00000,20.00000,88
2816,0.00003,112.00000,20.00000,88
2817,0.00030,114.00000,20.00000,105
2818,0.00022,115.00000,20.00000,96
2819,0.00006,116.00000,20.00000,91
2820,0.00006,113.00000,20.00000,91
2821,0.00410,114.00000,20.00000,89
2822,0.00004,115.00000,20.00000,96
2823,0.00073,101.00000,24.00000,84
2824,0.00002,110.00000,20.00000,89
2825,0.00006,115.00000,20.00000,92
2826,0.00082,113.00000,20.00000,92
2827,0.00006,87.00000,24.00000,78
2828,0.00107,116.00000,20.00000,89
2829,0.00006,110.00000,20.00000,88
2830,0.00044,101.00000,24.00000,83
2831,0.00002,108.00000,20.00000,86
2832,0.00008,114.00000,20.00000,91
2833,0.00007,115.00000,20.00000,107
2834,0.00007,107.00000,20.00000,109
2835,0.00004,96.00000,24.00000,83
2836,0.00046,110.00000,20.00000,90
2837,0.00005,113.00000,20.00000,91
